Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series
R_ERJ-3EKJ3903V,R,390 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3903V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ43R0V,R,43 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ43R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4300V,R,430 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ4300V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4301V,R,4.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4301V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4302V,R,43 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4302V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4303V,R,430 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4303V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ47R0V,R,47 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ47R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4700V,R,470 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ4700V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4701V,R,4.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.7 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4701V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4702V,R,47 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4702V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ4703V,R,470 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ4703V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ51R0V,R,51 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ51R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5100V,R,510 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ5100V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5101V,R,5.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.1 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5101V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5102V,R,51 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5102V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5103V,R,510 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5103V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ56R0V,R,56 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ56R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5600V,R,560 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ5600V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5601V,R,5.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.6 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5601V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5602V,R,56 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5602V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ5603V,R,560 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ5603V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ62R0V,R,62 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ62R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6200V,R,620 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ6200V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6201V,R,6.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6201V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6202V,R,62 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6202V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6203V,R,620 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6203V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ68R0V,R,68 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ68R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6800V,R,680 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ6800V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6801V,R,6.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.8 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6801V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6802V,R,68 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6802V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ6803V,R,680 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ6803V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ75R0V,R,75 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ75R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ7500V,R,750 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ7500V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ7501V,R,7.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ7501V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ7502V,R,75 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ7502V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ7503V,R,750 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ7503V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ82R0V,R,82 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ82R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ8200V,R,820 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ8200V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ8201V,R,8.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ8201V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ8202V,R,82 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ8202V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ8203V,R,820 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ8203V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ91R0V,R,91 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ91R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ9100V,R,910 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ9100V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ9101V,R,9.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.1 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ9101V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ9102V,R,91 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ9102V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ9103V,R,910 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ9103V,5%,75V,0603,1608,ERJ-3EK
