Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating
R_000001,R,10 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 Ω 1% 0805 150V,Panasonic,ERJ-6ENF10R0V,1%,150V
R_000002,R,100 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1000V,1%,150V
R_000003,R,1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1001V,1%,150V
R_000004,R,10 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1002V,1%,150V
R_000005,R,100 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1003V,1%,150V
R_000006,R,1 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1004V,1%,150V
R_000007,R,10.2 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.2 Ω 1% 0805 150V,Panasonic,ERJ-6ENF10R2V,1%,150V
R_000008,R,102 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 102 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1020V,1%,150V
R_000009,R,1.02 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.02 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1021V,1%,150V
R_000010,R,10.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.2 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1022V,1%,150V
R_000011,R,102 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 102 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1023V,1%,150V
R_000012,R,1.02 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.02 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1024V,1%,150V
R_000013,R,10.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF10R5V,1%,150V
R_000014,R,105 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 105 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1050V,1%,150V
R_000015,R,1.05 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.05 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1051V,1%,150V
R_000016,R,10.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1052V,1%,150V
R_000017,R,105 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 105 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1053V,1%,150V
R_000018,R,1.05 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.05 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1054V,1%,150V
R_000019,R,10.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF10R7V,1%,150V
R_000020,R,107 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 107 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1070V,1%,150V
R_000021,R,1.07 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.07 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1071V,1%,150V
R_000022,R,10.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1072V,1%,150V
R_000023,R,107 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 107 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1073V,1%,150V
R_000024,R,1.07 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.07 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1074V,1%,150V
R_000025,R,11 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 Ω 1% 0805 150V,Panasonic,ERJ-6ENF11R0V,1%,150V
R_000026,R,110 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1100V,1%,150V
R_000027,R,1.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1101V,1%,150V
R_000028,R,11 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1102V,1%,150V
R_000029,R,110 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1103V,1%,150V
R_000030,R,1.1 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.1 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1104V,1%,150V
R_000031,R,11.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF11R3V,1%,150V
R_000032,R,113 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 113 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1130V,1%,150V
R_000033,R,1.13 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.13 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1131V,1%,150V
R_000034,R,11.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1132V,1%,150V
R_000035,R,113 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 113 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1133V,1%,150V
R_000036,R,1.13 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.13 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1134V,1%,150V
R_000037,R,11.5 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.5 Ω 1% 0805 150V,Panasonic,ERJ-6ENF11R5V,1%,150V
R_000038,R,115 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 115 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1150V,1%,150V
R_000039,R,1.15 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.15 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1151V,1%,150V
R_000040,R,11.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.5 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1152V,1%,150V
R_000041,R,115 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 115 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1153V,1%,150V
R_000042,R,1.15 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.15 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1154V,1%,150V
R_000043,R,11.8 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.8 Ω 1% 0805 150V,Panasonic,ERJ-6ENF11R8V,1%,150V
R_000044,R,118 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 118 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1180V,1%,150V
R_000045,R,1.18 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.18 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1181V,1%,150V
R_000046,R,11.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11.8 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1182V,1%,150V
R_000047,R,118 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 118 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1183V,1%,150V
R_000048,R,1.18 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.18 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1184V,1%,150V
R_000049,R,12.1 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.1 Ω 1% 0805 150V,Panasonic,ERJ-6ENF12R1V,1%,150V
R_000050,R,121 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 121 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1210V,1%,150V
R_000051,R,1.21 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.21 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1211V,1%,150V
R_000052,R,12.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.1 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1212V,1%,150V
R_000053,R,121 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 121 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1213V,1%,150V
R_000054,R,1.21 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.21 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1214V,1%,150V
R_000055,R,12.4 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.4 Ω 1% 0805 150V,Panasonic,ERJ-6ENF12R4V,1%,150V
R_000056,R,124 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 124 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1240V,1%,150V
R_000057,R,1.24 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.24 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1241V,1%,150V
R_000058,R,12.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.4 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1242V,1%,150V
R_000059,R,124 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 124 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1243V,1%,150V
R_000060,R,1.24 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.24 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1244V,1%,150V
R_000061,R,12.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF12R7V,1%,150V
R_000062,R,127 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 127 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1270V,1%,150V
R_000063,R,1.27 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.27 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1271V,1%,150V
R_000064,R,12.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1272V,1%,150V
R_000065,R,127 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 127 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1273V,1%,150V
R_000066,R,1.27 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.27 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1274V,1%,150V
R_000067,R,13 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 Ω 1% 0805 150V,Panasonic,ERJ-6ENF13R0V,1%,150V
R_000068,R,130 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1300V,1%,150V
R_000069,R,1.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1301V,1%,150V
R_000070,R,13 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1302V,1%,150V
R_000071,R,130 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1303V,1%,150V
R_000072,R,1.3 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.3 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1304V,1%,150V
R_000073,R,13.3 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13.3 Ω 1% 0805 150V,Panasonic,ERJ-6ENF13R3V,1%,150V
R_000074,R,133 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 133 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1330V,1%,150V
R_000075,R,1.33 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.33 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1331V,1%,150V
R_000076,R,13.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13.3 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1332V,1%,150V
R_000077,R,133 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 133 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1333V,1%,150V
R_000078,R,1.33 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.33 MΩ 1% 0805 150V,Panasonic,ERJ-6ENF1334V,1%,150V
R_000079,R,13.7 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13.7 Ω 1% 0805 150V,Panasonic,ERJ-6ENF13R7V,1%,150V
R_000080,R,137 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 137 Ω 1% 0805 150V,Panasonic,ERJ-6ENF1370V,1%,150V
R_000081,R,1.37 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.37 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1371V,1%,150V
R_000082,R,13.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13.7 kΩ 1% 0805 150V,Panasonic,ERJ-6ENF1372V,1%,150V
